Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen
Delft Binnenwatersloot;Dardan van der Voorn;06-93430295;DardanvanderVoorn@armyspy.com;Hendrik Tollensstraat 73;Delft;zaterdag 27 januari 2018;Bezorgen;zaterdag 27 januari 2018;16:05;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 6,95;€ 44,75;;€ 0,00;€ 44,75
;;;;;;;;;;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Soest;Hero Bank;06-33730822;HeroBank@cuvox.de;Weegbreestraat 106;Soest;zaterdag 30 september 2017;Afhalen;zaterdag 30 september 2017;16:45;Veggi;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 7,95;;€ 0,00;€ 7,95

Rotterdam Zuidplein;Steff van der Nol;06-36762852;SteffvanderNol@cuvox.de;Stadhouderslaan 192;Rotterdam;dinsdag 5 november 2019;Afhalen;dinsdag 5 november 2019;19:19;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;€ 95,55;3e pizza gratis bij bezorgen;€ 0,00;€ 95,55
;;;;;;;;;;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Americana;Family XXL Pizza;Tomatensaus;€ 6,95;2;Spaanse Pepers;€ 1,00;€ 25,90;;;;
;;;;;;;;;;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;;;;

Zwolle Bachplein;Rumeysa Kelder;06-51185635;RumeysaKelder@superrito.com;Heemskerckstraat 196;Zwolle;maandag 8 juli 2019;Afhalen;maandag 8 juli 2019;19:30;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;€ 68,65;;€ 0,00;€ 68,65
;;;;;;;;;;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;3;;€ 0,00;€ 32,85;;;;
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;;;;

Meppel;Stientje Nouwen;06-30230159;StientjeNouwen@teleworm.us;Vuurvlinder 157;Meppel;vrijdag 24 november 2017;Afhalen;vrijdag 24 november 2017;17:56;Four Cheese;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 44,75;3e pizza gratis bij bezorgen;€ 0,00;€ 44,75
;;;;;;;;;;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Hawaii;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 11,90;;;;

Maassluis;Ike de Beijer;06-44065432;IkedeBeijer@fleckens.hu;Touwbaan 20;Maassluis;zondag 19 februari 2017;Afhalen;zondag 19 februari 2017;17:16;Bacon Gorgonzola;Family XXL Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 13,95;€ 13,95;;€ 0,00;€ 13,95

Wageningen;Juliëtte Wensveen;06-91738612;JulietteWensveen@superrito.com;Diedenweg 34;Wageningen;zaterdag 13 april 2019;Afhalen;zaterdag 13 april 2019;19:26;Chicken Kebab;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;€ 64,70;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 62,70
;;;;;;;;;;Hot & Spicy;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Hot & Spicy;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Rotterdam Noord;Ryan Taylor;06-96215688;RyanTaylor@armyspy.com;Boezemstraat 45;Rotterdam;maandag 30 oktober 2017;Afhalen;maandag 30 oktober 2017;16:33;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;4;;€ 0,00;€ 31,80;€ 31,80;;€ 0,00;€ 31,80

Valkenswaard;Marein Joustra;06-56434317;MareinJoustra@cuvox.de;Aambeeld 15;Valkenswaard;zondag 29 oktober 2017;Bezorgen;zondag 29 oktober 2017;17:39;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;€ 12,95;;€ 0,00;€ 12,95

Helmond;Katy Lassche;06-90571335;KatyLassche@teleworm.us;Nemerlaerhof 118;Helmond;woensdag 17 oktober 2018;Bezorgen;woensdag 17 oktober 2018;17:02;Margaritha;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;€ 48,70;25% korting op je bestelling;€ 12,18;€ 36,53
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Americana;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;

Vlaardingen;Fons van Leeuwen;06-10530293;FonsvanLeeuwen@rhyta.com;Datheenstraat 91;Vlaardingen;zondag 4 maart 2018;Bezorgen;zondag 4 maart 2018;19:43;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 21,90;€ 21,90;;€ 0,00;€ 21,90

Ede;Remke Eenkhoorn;06-78643243;RemkeEenkhoorn@rhyta.com;Molenweg 145;Harskamp;donderdag 18 mei 2017;Bezorgen;donderdag 18 mei 2017;18:47;Supreme;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;€ 37,80;;€ 0,00;€ 37,80
;;;;;;;;;;Extravaganzza;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Amsterdam Overtoom;Bünyamin de Bode;06-65450659;BunyamindeBode@cuvox.de;Domselaerstraat 52;Amsterdam;donderdag 15 februari 2018;Bezorgen;donderdag 15 februari 2018;19:16;Margaritha;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;€ 36,80;25% korting op je bestelling;€ 9,20;€ 27,60
;;;;;;;;;;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 13,95;;;;
;;;;;;;;;;Caprese;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;;;;
;;;;;;;;;;Veggi;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Eindhoven Woensel;Yassmina van Oostrom;06-73267351;YassminavanOostrom@jourrapide.com;Orvallaan 159;Eindhoven;woensdag 10 mei 2017;Afhalen;woensdag 10 mei 2017;17:46;Chicken Supreme;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 45,75;;€ 0,00;€ 45,75
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Americana;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;

Rotterdam Hoogvliet;Jan-Paul Drogt;06-81804571;Jan-PaulDrogt@einrot.com;Pleinweg 75;Rotterdam;zaterdag 5 augustus 2017;Afhalen;zaterdag 5 augustus 2017;19:06;Veggi;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;Bacon;€ 1,00;€ 9,95;€ 25,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 23,85
;;;;;;;;;;Shoarma;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;

Kampen;Gregory Banga;06-49239829;GregoryBanga@fleckens.hu;Elzenstraat 8;Kampen;donderdag 17 augustus 2017;Afhalen;donderdag 17 augustus 2017;16:13;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 7,95;;€ 0,00;€ 7,95

Rotterdam Schiebroek;Darcy Spronck;06-20615944;DarcySpronck@cuvox.de;Eikvaren 48;Rotterdam;donderdag 6 september 2018;Afhalen;donderdag 6 september 2018;17:27;Funghi;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;€ 9,90;25% korting op je bestelling;€ 2,48;€ 7,43

Haarlem Tesselschadeplein;Elseline Zwanenburg;06-76483797;ElselineZwanenburg@fleckens.hu;Van Merlenstraat 142;Haarlem;vrijdag 28 juni 2019;Bezorgen;vrijdag 28 juni 2019;19:38;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;€ 76,65;;€ 0,00;€ 76,65
;;;;;;;;;;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;BBQ Cannibale;Medium Cheesy Crust Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 27,90;;;;

Utrecht Adelaarstraat;Gezina Driesen;06-25532354;GezinaDriesen@teleworm.us;Ondiep 179;Utrecht;donderdag 16 februari 2017;Afhalen;donderdag 16 februari 2017;20:11;Perfect Pepperoni;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 65,70;;€ 0,00;€ 65,70
;;;;;;;;;;Supreme;Italian Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 27,90;;;;

Wijchen;Deirdre Dijkmans;06-36080605;DeirdreDijkmans@einrot.com;De Geer 31;Wijchen;vrijdag 28 september 2018;Bezorgen;vrijdag 28 september 2018;20:02;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 8,95;;€ 0,00;€ 8,95

Berkel en Rodenrijs;Adelina Dautzenberg;06-41827929;AdelinaDautzenberg@rhyta.com;Pollux 86;Berkel en Rodenrijs;zaterdag 14 december 2019;Bezorgen;zaterdag 14 december 2019;17:13;Tonno;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 23,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 23,85
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;

Woerden;Akaash Pham;06-63403132;AkaashPham@cuvox.de;Johan de Wittlaan 141;Woerden;zondag 21 april 2019;Afhalen;zondag 21 april 2019;17:45;Americana;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 32,85;2e pizza gratis bij afhalen;€ 6,95;€ 25,90
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Wijchen;Payam Gielens;06-73815920;PayamGielens@cuvox.de;Abersland 194;Wijchen;maandag 30 april 2018;Bezorgen;maandag 30 april 2018;16:54;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 17,90;€ 55,70;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 53,70
;;;;;;;;;;Salame Speciale;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Shoarma;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;;;;

Velp;Desie Rombouts;06-74768796;DesieRombouts@rhyta.com;Mauritssingel 169;Leiderdorp;zaterdag 10 februari 2018;Bezorgen;zaterdag 10 februari 2018;19:29;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 11,95;;€ 0,00;€ 11,95

Wassenaar;Hamze Medendorp;06-62929681;HamzeMedendorp@cuvox.de;Parklaan 143;Wassenaar;woensdag 4 juli 2018;Afhalen;woensdag 4 juli 2018;19:34;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 25,85;;€ 0,00;€ 25,85
;;;;;;;;;;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;;;;

Harderwijk;Neo Haasnoot;06-34731858;NeoHaasnoot@einrot.com;Justus van Effenstraat 152;Harderwijk;donderdag 24 oktober 2019;Afhalen;donderdag 24 oktober 2019;18:47;BBQ Chicken Hawaii;Family XXL Pizza;Barbecue Saus;€ 6,95;2;Chorizo, Spinazie;€ 2,00;€ 27,90;€ 51,80;;€ 0,00;€ 51,80
;;;;;;;;;;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

Terneuzen;Margreet Huigen;06-58072379;MargreetHuigen@jourrapide.com;Bankertstraat 31;Axel;woensdag 3 oktober 2018;Afhalen;woensdag 3 oktober 2018;17:00;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;4;;€ 0,00;€ 35,80;€ 51,70;;€ 0,00;€ 51,70
;;;;;;;;;;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Roermond;Annigje Meilink;06-75616239;AnnigjeMeilink@cuvox.de;Marijkelaan 98;Roermond;vrijdag 24 februari 2017;Bezorgen;vrijdag 24 februari 2017;19:17;Funghi;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 6,95;3e pizza gratis bij bezorgen;€ 0,00;€ 6,95

Dordrecht Van Oldenbarneveltplein;Resul Verhappen;06-71551747;ResulVerhappen@armyspy.com;Kotterstraat 148;Dordrecht;zondag 21 januari 2018;Afhalen;zondag 21 januari 2018;17:47;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;€ 13,90;;€ 0,00;€ 13,90
;;;;;;;;;;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

Delfzijl;Feike Pothof;06-86778306;FeikePothof@superrito.com;Oudegracht 166;Holwierde;zondag 16 september 2018;Afhalen;zondag 16 september 2018;18:32;Margaritha;Italian Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 11,90;€ 33,80;;€ 0,00;€ 33,80
;;;;;;;;;;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Eindhoven Tongelre;Ricco Tigelaar;06-22391684;RiccoTigelaar@cuvox.de;Zwanenven 152;Eindhoven;woensdag 11 september 2019;Afhalen;woensdag 11 september 2019;16:57;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;€ 9,90;;€ 0,00;€ 9,90

Veghel;Sebastiaan Buter;06-58062703;SebastiaanButer@armyspy.com;Crijnssenstraat 193;Veghel;maandag 1 juli 2019;Bezorgen;maandag 1 juli 2019;17:34;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;€ 60,75;;€ 0,00;€ 60,75
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 25,90;;;;
;;;;;;;;;;Americana;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Eindhoven Tongelre;Aryan van der Mee;06-80009496;AryanvanderMee@superrito.com;Leenderweg 63;Eindhoven;dinsdag 12 september 2017;Afhalen;dinsdag 12 september 2017;16:51;Creamy Bacon;Medium Cheesy Crust Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 19,90;€ 19,90;;€ 0,00;€ 19,90

Hoogezand;Dalal Dirven;06-46654734;DalalDirven@teleworm.us;Westeinde 135;Voorburg;zaterdag 27 juli 2019;Afhalen;zaterdag 27 juli 2019;19:02;BBQ Chicken Hawaii;Family XXL Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 23,90;€ 59,70;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 57,70
;;;;;;;;;;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;4;;€ 0,00;€ 35,80;;;;

Enschede;Carla Lejeune;06-96262897;CarlaLejeune@fleckens.hu;Slankweg 120;Enschede;maandag 17 april 2017;Afhalen;maandag 17 april 2017;16:22;Shoarma;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;€ 41,80;;€ 0,00;€ 41,80
;;;;;;;;;;Deluxe;Medium Pizza;Tomatensaus;€ 6,95;1;Chicken Kebab, Beenham, Kip, Bacon;€ 5,50;€ 12,45;;;;
;;;;;;;;;;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;1;Honing Mosterdsaus;€ 0,50;€ 9,45;;;;

Dordrecht Bamendaweg;Joëy Broeders;06-55883302;JoeyBroeders@armyspy.com;Van Elzelingenweg 58;Dordrecht;woensdag 18 september 2019;Afhalen;woensdag 18 september 2019;20:01;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;€ 78,65;;€ 0,00;€ 78,65
;;;;;;;;;;Americana;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 27,90;;;;
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Rijswijk;Teun Sol;06-22222776;TeunSol@jourrapide.com;Jacob Cornelis van Markenlaan 178;Rijswijk;woensdag 7 augustus 2019;Bezorgen;woensdag 7 augustus 2019;20:03;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 15,90;€ 26,85;;€ 0,00;€ 26,85
;;;;;;;;;;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;;;;

Oud Beijerland;Alberto Stolze;06-47059753;AlbertoStolze@armyspy.com;Strienemonde 48;Oud-Beijerland;vrijdag 1 september 2017;Afhalen;vrijdag 1 september 2017;20:58;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 39,80;€ 92,55;;€ 0,00;€ 92,55
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;1;Kaas, Bacon;€ 2,00;€ 14,95;;;;
;;;;;;;;;;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;3;;€ 0,00;€ 26,85;;;;
;;;;;;;;;;Deluxe;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Etten Leur;Yde Segaar;06-57708766;YdeSegaar@teleworm.us;Beatrixpark 3;Etten-Leur;maandag 29 juli 2019;Afhalen;maandag 29 juli 2019;20:08;Caprese;Medium Pizza;Tomatensaus;€ 4,95;2;Kaas, Paprikamix;€ 2,00;€ 13,90;€ 13,90;3e pizza gratis bij bezorgen;€ 0,00;€ 13,90

Waalwijk;Heavenly Meulenbelt;06-56557833;HeavenlyMeulenbelt@jourrapide.com;Poelruitstraat 74;Waalwijk;maandag 13 februari 2017;Bezorgen;maandag 13 februari 2017;19:02;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;€ 12,95;;€ 0,00;€ 12,95

Landgraaf;Klasina de Koeijer;06-22039856;KlasinadeKoeijer@armyspy.com;Emmastraat 18;Landgraaf;woensdag 4 april 2018;Bezorgen;woensdag 4 april 2018;20:04;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 70,65;;€ 0,00;€ 70,65
;;;;;;;;;;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;4;;€ 0,00;€ 39,80;;;;
;;;;;;;;;;Supreme;Italian Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;;;;

Delfzijl;Feike Pothof;06-86778306;FeikePothof@superrito.com;Oudegracht 166;Holwierde;donderdag 26 april 2018;Afhalen;donderdag 26 april 2018;18:03;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 55,70;3e pizza gratis bij bezorgen;€ 0,00;€ 55,70
;;;;;;;;;;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Deluxe;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Nijmegen;Tjarko Post;06-99938706;TjarkoPost@cuvox.de;Nocturnestraat 193;Nijmegen;maandag 3 juni 2019;Afhalen;maandag 3 juni 2019;19:52;Tonno;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 30,85;;€ 0,00;€ 30,85
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;;;;

Rotterdam Mariniersweg;Nalinie Nur;06-23030842;NalinieNur@teleworm.us;Anna Blamanhof 60;Rotterdam;dinsdag 3 januari 2017;Afhalen;dinsdag 3 januari 2017;19:02;Supreme;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;€ 11,95;;€ 0,00;€ 11,95

Den Haag Torenstraat;Chana Drenth;06-57239519;ChanaDrenth@teleworm.us;Singel 12;Deventer;vrijdag 5 april 2019;Bezorgen;vrijdag 5 april 2019;20:02;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 25,90;€ 55,75;;€ 0,00;€ 55,75
;;;;;;;;;;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;;;;

Goes;Indra Kerkhof;06-66432814;IndraKerkhof@cuvox.de;Franz Etzellaan 197;Goes;maandag 19 maart 2018;Bezorgen;maandag 19 maart 2018;17:23;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 10,95;€ 10,95;;€ 0,00;€ 10,95

Maassluis;Silvan Rebergen;06-39016450;SilvanRebergen@armyspy.com;Boogertstraat 12;Maassluis;woensdag 22 maart 2017;Bezorgen;woensdag 22 maart 2017;20:32;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 35,85;3e pizza gratis bij bezorgen;€ 0,00;€ 35,85
;;;;;;;;;;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

Maarssen;Liza Haver;06-22906596;LizaHaver@einrot.com;Griendweg 3;Tienhoven;zaterdag 21 januari 2017;Afhalen;zaterdag 21 januari 2017;19:26;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 37,80;;€ 0,00;€ 37,80
;;;;;;;;;;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Rotterdam Schiebroek;Ephraim Rinsma;06-70871166;EphraimRinsma@armyspy.com;Lelienstein 38;Rotterdam;donderdag 2 november 2017;Afhalen;donderdag 2 november 2017;18:03;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;€ 29,85;;€ 0,00;€ 29,85
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Apeldoorn;Kawa Schildkamp;06-38567472;KawaSchildkamp@gustr.com;Ordermolenweg 58;Apeldoorn;zaterdag 14 december 2019;Bezorgen;zaterdag 14 december 2019;20:51;Supreme;Italian Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 17,90;€ 40,30;25% korting op je bestelling;€ 10,08;€ 30,23
;;;;;;;;;;Americana;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;1;Chicken Kebab, Tonijn;€ 3,50;€ 15,45;;;;

Oosterhout;Arnoud Wolbers;06-88205569;ArnoudWolbers@jourrapide.com;Daltonstraat 134;Oosterhout;dinsdag 28 februari 2017;Afhalen;dinsdag 28 februari 2017;16:14;Shoarma;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;€ 53,75;2e pizza gratis bij afhalen;€ 6,95;€ 46,80
;;;;;;;;;;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;

Capelle a/d Yssel;Devon Ravestein;06-47563411;DevonRavestein@jourrapide.com;Hudsonbaai 143;Capelle aan den IJssel;zaterdag 20 oktober 2018;Bezorgen;zaterdag 20 oktober 2018;16:47;Salame Speciale;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 50,70;;€ 0,00;€ 50,70
;;;;;;;;;;Caprese;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;
