Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen
Harderwijk;Abdelhamid Westerlaken;06-29922524;AbdelhamidWesterlaken@teleworm.us;Zuiderzeepad 167;Harderwijk;vrijdag 14 april 2017;Afhalen;vrijdag 14 april 2017;16:07;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 38,75;;€ 0,00;€ 38,75
;;;;;;;;;;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 13,90;;;;

Delft Binnenwatersloot;Jana Rooker;06-27608569;JanaRooker@dayrep.com;Verwersdijk 102;Delft;vrijdag 21 september 2018;Afhalen;vrijdag 21 september 2018;20:30;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 8,95;€ 42,75;;€ 0,00;€ 42,75
;;;;;;;;;;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Margaritha;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;;;;

Waalwijk;Abdelaziz Pauw;06-68781990;AbdelazizPauw@dayrep.com;Tilburgseweg 79;Sprang-Capelle;dinsdag 30 januari 2018;Afhalen;dinsdag 30 januari 2018;20:29;Deluxe;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 34,80;;€ 0,00;€ 34,80
;;;;;;;;;;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 9,95;;;;

Breda Graaf Hendrik III Plein;Ishak Poppema;06-70347386;IshakPoppema@dayrep.com;Sint Josephstraat 195;Teteringen;zaterdag 29 juni 2019;Afhalen;zaterdag 29 juni 2019;18:35;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 7,95;;€ 0,00;€ 7,95

Hoogezand;Zakiya Mens;06-35942817;ZakiyaMens@dayrep.com;De Velden 148;Schiedam;maandag 1 april 2019;Bezorgen;maandag 1 april 2019;17:44;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;€ 34,85;;€ 0,00;€ 34,85
;;;;;;;;;;Supreme;Italian Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 8,95;;;;

Heerenveen;Jeanine van Zonneveld;06-41579590;JeaninevanZonneveld@dayrep.com;Tramweg 36;De Knipe;zaterdag 3 februari 2018;Afhalen;zaterdag 3 februari 2018;19:47;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 46,70;;€ 0,00;€ 46,70
;;;;;;;;;;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;;;;

Helmond;Naresh ter Bogt;06-61719218;NareshterBogt@rhyta.com;Heistraat 200;Helmond;zondag 21 juli 2019;Bezorgen;zondag 21 juli 2019;17:48;Perfect Pepperoni;Family XXL Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 19,90;€ 19,90;;€ 0,00;€ 19,90

Zeist;Nikie Schakelaar;06-95457501;NikieSchakelaar@rhyta.com;Oude Arnhemseweg 141;Zeist;woensdag 6 maart 2019;Afhalen;woensdag 6 maart 2019;18:51;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;€ 8,95;;€ 0,00;€ 8,95

Amstelveen;Hemmo Mohan;06-81496873;HemmoMohan@teleworm.us;Amsterdamseweg 98;Amstelveen;woensdag 6 februari 2019;Bezorgen;woensdag 6 februari 2019;19:49;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 8,95;€ 8,95;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 8,95

Hilversum;Sueda Heijink;06-54207192;SuedaHeijink@rhyta.com;Violenstraat 126;Hilversum;donderdag 12 december 2019;Bezorgen;donderdag 12 december 2019;16:46;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;Pepperoni, Gorgonzola, Spinazie, Kaasmix;€ 4,50;€ 13,45;€ 45,25;3e pizza gratis bij bezorgen;€ 0,00;€ 45,25
;;;;;;;;;;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 31,80;;;;

Almere Buiten;Jesse Grootfaam;06-14704520;JesseGrootfaam@jourrapide.com;Nieuwstraat 10;Almere;zaterdag 6 oktober 2018;Bezorgen;zaterdag 6 oktober 2018;18:47;Deluxe;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;€ 58,70;;€ 0,00;€ 58,70
;;;;;;;;;;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;BBQ Cannibale;Family XXL Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Diemen;Alae-Eddine Rosendaal;06-74930998;Alae-EddineRosendaal@rhyta.com;Knoopkruid 37;Diemen;vrijdag 1 december 2017;Afhalen;vrijdag 1 december 2017;19:32;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;€ 73,70;;€ 0,00;€ 73,70
;;;;;;;;;;Extravaganzza;Large Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 47,80;;;;

Weert;Najia van Eijk;06-93409688;NajiavanEijk@jourrapide.com;Herenvennenweg 175;Weert;woensdag 30 mei 2018;Bezorgen;woensdag 30 mei 2018;19:12;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;2;Groene Olijven, Salami, Bacon;€ 3,00;€ 29,90;€ 35,85;;€ 0,00;€ 35,85
;;;;;;;;;;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;;;;

Den Haag Torenstraat;Barend van 't Klooster;06-29741180;BarendvantKlooster@teleworm.us;Kloosterstraat 49;Stevensbeek;zaterdag 25 november 2017;Bezorgen;zaterdag 25 november 2017;16:40;Bacon Gorgonzola;Family XXL Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 13,95;€ 45,75;;€ 0,00;€ 45,75
;;;;;;;;;;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 31,80;;;;

Tilburg Thomas van Aquinostraat;Masoud Sloothaak;06-85461389;MasoudSloothaak@einrot.com;Christiaan Eykmanlaan 146;Berkel-Enschot;vrijdag 27 september 2019;Afhalen;vrijdag 27 september 2019;16:09;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 23,85;2e pizza gratis bij afhalen;€ 7,95;€ 15,90
;;;;;;;;;;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;

Vlaardingen;Jorick Hoveling;06-75348932;JorickHoveling@rhyta.com;Albertine Agneslaan 197;Vlaardingen;zaterdag 10 november 2018;Bezorgen;zaterdag 10 november 2018;19:49;Tonno;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 52,75;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 50,75
;;;;;;;;;;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

Den Bosch Empel;Zelda Haar;06-40400541;ZeldaHaar@gustr.com;Kruisherenborch 119;Rosmalen;dinsdag 6 maart 2018;Bezorgen;dinsdag 6 maart 2018;20:49;Perfect Pepperoni;Family XXL Pizza;Tomatensaus;€ 4,95;3;;€ 0,00;€ 29,85;€ 72,65;;€ 0,00;€ 72,65
;;;;;;;;;;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Assen;Gabriël van Praag;06-89807848;GabrielvanPraag@rhyta.com;Bosstraat 23;Assen;zondag 28 oktober 2018;Afhalen;zondag 28 oktober 2018;18:35;Creamy Bacon;Medium Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 7,95;€ 7,95;;€ 0,00;€ 7,95

Almere Buiten;Chandra Aben;06-18865905;ChandraAben@rhyta.com;Toernooiveld 188;Almere;zaterdag 4 augustus 2018;Afhalen;zaterdag 4 augustus 2018;18:53;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 6,95;;€ 0,00;€ 6,95

Bergen op Zoom;Boban van Drie;06-73320182;BobanvanDrie@armyspy.com;Grote Lind 161;Bergen op Zoom;zaterdag 6 juli 2019;Afhalen;zaterdag 6 juli 2019;20:19;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 25,90;€ 38,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 36,85
;;;;;;;;;;Chicken Kebab;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;;;;

Hellevoetsluis;Nusret van Heertum;06-58525716;NusretvanHeertum@fleckens.hu;Kompas 100;Hellevoetsluis;dinsdag 7 maart 2017;Bezorgen;dinsdag 7 maart 2017;17:52;Beenham;Large Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 43,80;€ 115,45;3e pizza gratis bij bezorgen;€ 6,95;€ 108,50
;;;;;;;;;;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;2;Kaas, Honing Mosterdsaus;€ 1,50;€ 26,90;;;;
;;;;;;;;;;Tonno;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 35,80;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 8,95;;;;

Almere;Casparus Dubbelaar;06-67266959;CasparusDubbelaar@einrot.com;Dalkruidstraat 186;Almere;vrijdag 27 juli 2018;Afhalen;vrijdag 27 juli 2018;19:41;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 23,80;€ 66,60;2e pizza gratis bij afhalen;€ 4,95;€ 61,65
;;;;;;;;;;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;Tonno;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;

Purmerend;Nesrine Baltus;06-19452307;NesrineBaltus@jourrapide.com;Mandenmakerstraat 184;Purmerend;dinsdag 2 juli 2019;Afhalen;dinsdag 2 juli 2019;17:48;Americana;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 141,50;;€ 0,00;€ 141,50
;;;;;;;;;;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;4;Beenham, Groene Olijven;€ 2,50;€ 61,80;;;;
;;;;;;;;;;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;4;Basilicum, Kaasmix, Bacon, Spinazie;€ 4,00;€ 63,80;;;;

Bergen op Zoom;Christy van der Scheer;06-51572160;ChristyvanderScheer@teleworm.us;Waalstraat 4;Bergen op Zoom;donderdag 21 september 2017;Afhalen;donderdag 21 september 2017;17:36;Veggi;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 40,25;;€ 0,00;€ 40,25
;;;;;;;;;;Beenham;Italian Pizza;Tomatensaus;€ 6,95;1;Beenham, Groene Olijven;€ 2,50;€ 10,45;;;;
;;;;;;;;;;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;

Nijmegen;Emerentiana Gubbels;06-76680806;EmerentianaGubbels@dayrep.com;Goudenregenstraat 130;Lent;donderdag 1 augustus 2019;Bezorgen;donderdag 1 augustus 2019;19:08;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 10,95;€ 24,85;;€ 0,00;€ 24,85
;;;;;;;;;;Hawaii;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;

Leeuwarden;Jojanneke Schokkenbroek;06-94200155;JojannekeSchokkenbroek@jourrapide.com;De Bird 88;Leeuwarden;zondag 30 juli 2017;Afhalen;zondag 30 juli 2017;18:09;Shoarma;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;€ 25,85;;€ 0,00;€ 25,85
;;;;;;;;;;Hawaii;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Creamy Bacon;Medium Cheesy Crust Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 9,95;;;;

Zeist;Dinh Winder;06-59996565;DinhWinder@jourrapide.com;Warande 181;Zeist;woensdag 23 mei 2018;Bezorgen;woensdag 23 mei 2018;17:26;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;€ 32,85;;€ 0,00;€ 32,85
;;;;;;;;;;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;

Nijmegen;Saša Duinkerken;06-54665910;SasaDuinkerken@teleworm.us;Heeskesacker 194;Nijmegen;woensdag 4 april 2018;Afhalen;woensdag 4 april 2018;16:22;Pollo Pomodore;Italian Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 9,95;€ 16,90;;€ 0,00;€ 16,90
;;;;;;;;;;Hot & Spicy;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;

Valkenswaard;Songul Vuijk;06-68740297;SongulVuijk@jourrapide.com;Eindhovenseweg 184;Valkenswaard;vrijdag 3 mei 2019;Bezorgen;vrijdag 3 mei 2019;19:48;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 26,85;2e pizza gratis bij afhalen;€ 0,00;€ 26,85
;;;;;;;;;;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;;;;

Amsterdam Overtoom;Zinedine Frieling;06-20026757;ZinedineFrieling@gustr.com;Nova Zemblastraat 160;Amsterdam;donderdag 24 mei 2018;Bezorgen;donderdag 24 mei 2018;19:26;Funghi;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;€ 35,80;;€ 0,00;€ 35,80
;;;;;;;;;;Veggi;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Hot & Spicy;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;

Scheveningen;Lennon van der Weide;06-83966810;LennonvanderWeide@cuvox.de;Handellaan 130;Delft;woensdag 18 september 2019;Bezorgen;woensdag 18 september 2019;19:38;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;€ 22,90;2e pizza gratis bij afhalen;€ 0,00;€ 22,90
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Sneek;Vinod Malestein;06-22242013;VinodMalestein@dayrep.com;Zeskanter 57;Sneek;woensdag 5 september 2018;Bezorgen;woensdag 5 september 2018;19:26;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 11,95;;€ 0,00;€ 11,95

Uden;Yan Hansen;06-23218627;YanHansen@teleworm.us;Antoniusstraat 48;Volkel;woensdag 22 augustus 2018;Bezorgen;woensdag 22 augustus 2018;18:46;Extravaganzza;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 9,95;;€ 0,00;€ 9,95

Goes;Reinoud Klumpers;06-22703072;ReinoudKlumpers@fleckens.hu;Boszicht 25;Goes;zondag 2 juli 2017;Afhalen;zondag 2 juli 2017;17:30;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 17,90;€ 26,85;;€ 0,00;€ 26,85
;;;;;;;;;;Margaritha;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

Hoorn;Shanon Kant;06-15569402;ShanonKant@einrot.com;Fruitlaan 194;Zwaag;maandag 22 okt ober 2018;Afhalen;maandag 22 oktober 2018;20:26;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 19,90;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 19,90
;;;;;;;;;;Creamy Bacon;Medium Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 7,95;;;;

Amsterdam Aalsmeerweg;Jersey van Lambalgen;06-17558840;JerseyvanLambalgen@gustr.com;Groenhoven 58;Amsterdam-Zuidoost;maandag 27 mei 2019;Afhalen;maandag 27 mei 2019;18:22;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 108,60;25% korting op je bestelling;€ 27,15;€ 81,45
;;;;;;;;;;Americana;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;4;Knoflooksaus Swirl, Tonijn, Groene Olijven, Chorizo;€ 4,00;€ 67,80;;;;

Tilburg Laarstraat;Ülkü ten Dam;06-55501074;UlkutenDam@dayrep.com;Telefoonstraat 188;Tilburg;donderdag 27 juni 2019;Afhalen;donderdag 27 juni 2019;16:38;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 43,75;;€ 0,00;€ 43,75
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 9,95;;;;

Enschede;Leonardo Tang;06-90864264;LeonardoTang@rhyta.com;Eekmaatlaan 134;Enschede;maandag 5 november 2018;Afhalen;maandag 5 november 2018;18:34;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;1;Groene Olijven, Basilicum, Kaasmix, Rode Ui;€ 4,00;€ 16,95;€ 33,80;;€ 0,00;€ 33,80
;;;;;;;;;;Americana;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Funghi;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;;;;

Roosendaal;Loet Lake;06-16010871;LoetLake@gustr.com;Anna Bijnslaan 25;Roosendaal;zondag 14 oktober 2018;Afhalen;zondag 14 oktober 2018;17:23;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 71,55;;€ 0,00;€ 71,55
;;;;;;;;;;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Funghi;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 27,80;;;;

Papendrecht;Perry Felicia;06-36023158;PerryFelicia@teleworm.us;Staringlaan 19;Papendrecht;dinsdag 3 januari 2017;Afhalen;dinsdag 3 januari 2017;16:09;Creamy Bacon;Family XXL Pizza;Creme Fraiche;€ 7,95;1;Kip;€ 1,00;€ 13,95;€ 69,55;;€ 0,00;€ 69,55
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Margaritha;Italian Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 23,80;;;;

Enschede West;Janique Honig;06-11924317;JaniqueHonig@armyspy.com;Ververstraat 19;Enschede;vrijdag 23 februari 2018;Afhalen;vrijdag 23 februari 2018;16:29;BBQ Mixed Grill;Italian Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 17,90;€ 17,90;3e pizza gratis bij bezorgen;€ 0,00;€ 17,90

Deventer;Laurentia Lagrand;06-45506053;LaurentiaLagrand@cuvox.de;Schrijvertje 4;Deventer;dinsdag 19 september 2017;Afhalen;dinsdag 19 september 2017;18:53;BBQ Cannibale;Medium Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 9,90;€ 25,80;;€ 0,00;€ 25,80
;;;;;;;;;;Creamy Bacon;Medium Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 15,90;;;;

Den Helder;Ragini Nijsink;06-31429487;RaginiNijsink@cuvox.de;Asterstraat 87;Den Helder;vrijdag 2 augustus 2019;Afhalen;vrijdag 2 augustus 2019;20:09;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;1;Champignons, Geitenkaas, Gorgonzola, Basilicum;€ 3,50;€ 11,45;€ 11,45;25% korting op je bestelling;€ 2,86;€ 8,59

Spijkenisse;Tansu Spoelder;06-68972164;TansuSpoelder@einrot.com;Gerberastraat 154;Spijkenisse;woensdag 6 december 2017;Afhalen;woensdag 6 december 2017;20:53;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 62,65;;€ 0,00;€ 62,65
;;;;;;;;;;Bacon Gorgonzola;Italian Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Creamy Bacon;Medium Pizza;Creme Fraiche;€ 7,95;4;;€ 0,00;€ 31,80;;;;
;;;;;;;;;;Beenham;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Veldhoven;Kira Yang;06-31240325;KiraYang@cuvox.de;Kleertjespad 178;Veldhoven;donderdag 7 juni 2018;Bezorgen;donderdag 7 juni 2018;19:39;Tonno;Italian Pizza;Tomatensaus;€ 6,95;3;;€ 0,00;€ 23,85;€ 23,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 23,85

Gorinchem;Warsame Wouters;06-28865900;WarsameWouters@einrot.com;Muzenlaan 167;Gorinchem;donderdag 28 september 2017;Afhalen;donderdag 28 september 2017;16:42;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 25,85;2e pizza gratis bij afhalen;€ 6,95;€ 18,90
;;;;;;;;;;Americana;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;

Rotterdam Schiebroek;Micaela Vledder;06-13746302;MicaelaVledder@rhyta.com;Rozegaarde 130;Rotterdam;maandag 16 april 2018;Afhalen;maandag 16 april 2018;19:29;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 6,95;€ 6,95;;€ 0,00;€ 6,95

Ede;Sevda Valstar;06-32707011;SevdaValstar@superrito.com;Haldereng 92;Bennekom;woensdag 22 februari 2017;Afhalen;woensdag 22 februari 2017;20:06;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 8,95;€ 76,65;;€ 0,00;€ 76,65
;;;;;;;;;;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;;;;
;;;;;;;;;;Supreme;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Haarlem Zuid;Shirly Linsen;06-46759970;ShirlyLinsen@cuvox.de;Laurens Reaellaan 88;Haarlem;vrijdag 5 juli 2019;Bezorgen;vrijdag 5 juli 2019;20:51;Hawaii;Large Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 43,80;€ 62,70;;€ 0,00;€ 62,70
;;;;;;;;;;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;2;Tonijn;€ 1,50;€ 18,90;;;;

Utrecht Marnixlaan;Kristie Roth;06-12559466;KristieRoth@superrito.com;Meerkoethof 183;Utrecht;zondag 15 juli 2018;Bezorgen;zondag 15 juli 2018;16:52;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 17,90;€ 76,55;;€ 0,00;€ 76,55
;;;;;;;;;;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Funghi;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Creamy Bacon;Medium Pizza;Creme Fraiche;€ 7,95;4;;€ 0,00;€ 31,80;;;;

Diemen;Alyssia Rijlaarsdam;06-97192715;AlyssiaRijlaarsdam@cuvox.de;Burgemeester de Kievietstraat 151;Diemen;dinsdag 18 juni 2019;Bezorgen;dinsdag 18 juni 2019;20:17;Veggi;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 88,15;25% korting op je bestelling;€ 22,04;€ 66,11
;;;;;;;;;;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;Pepperoni, Ananas, Chicken Kebab, Basilicum;€ 4,50;€ 13,45;;;;
;;;;;;;;;;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;;;;
